-2.489968575239569049e+01 , -1.646035323046874765e+01 , 5.418540164673022463e-01
-7.425523567848848927e+00 , 1.824288336836959790e+00 , 1.803335368417883222e-01
0.000000000000000000e+00 , -1.665220702795949137e+00 , 1.661698960570812122e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , -5.247828946675536788e-01 , -2.250000000000000333e-01
-6.184584426053346817e+01 , -5.910221614874139107e+01 , 5.345638631763168780e-01
1.816920701792817949e-01 , -4.179066232059930996e+00 , -5.102398374842334938e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-2.531533753489244587e-01 , -1.139792773502588341e+00 , -1.152022841004186837e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
3.669029839235218304e-01 , -3.081631707405877441e-01 , -5.193166735483902841e-01
-1.186942739656385637e+00 , -3.722448664494101056e+00 , -3.693413475241805077e+00
-2.020714897355866668e+01 , -2.127203295385373494e+01 , -7.701779069573255754e-01
-3.113510354085674336e+00 , -2.635662057896156707e+00 , -8.837939860937550351e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
1.387830494457981123e-02 , -1.024447741375483112e+00 , -1.333781039655109524e+00
-2.812880568296156070e-01 , -1.678883507858319302e+00 , -1.681497067392057065e+00
-3.196585145380987925e-01 , -2.366519852303351001e+01 , -2.812677047325898272e+01
-9.049086468108994197e+00 , -5.906292593603514884e-01 , -1.255140733134269215e+00
-5.042518592481932416e+01 , -6.346425888410991689e+01 , 2.812425938235812994e-01
-1.080282486331216063e+01 , -5.438117473818254055e+00 , -1.819964150886188847e-01
2.664409550948100502e+00 , 2.599293559214468918e-01 , 1.381955573736624032e+00
-3.293534328627462093e-01 , -1.954354324530623632e+00 , -1.954364029936753955e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
9.195871450673164249e-01 , -1.577056727090790256e+00 , -1.566480646769567109e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
1.723395595621484366e+00 , 1.923111136438335200e-01 , 3.012057897043849408e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-5.934774877902349921e+00 , 1.464765264033160430e-01 , -1.098960269894256925e+01
-3.592571113250936321e+01 , -9.194435785429522223e-01 , -3.452253694992336364e+01
-2.198581043998000339e+01 , 9.102531031091488645e-01 , -2.129745294710225778e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
1.237848765631458736e+00 , -7.492009677186427519e-01 , -6.816439611520256348e-01
-2.866576605699558966e-01 , -2.338329224614281721e+00 , -2.896346267777123007e+00
-1.193943568345685868e+01 , 5.702156869574597220e-01 , -2.499260990711383812e+01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
2.059238384679441314e+00 , 9.941140092249165505e-01 , 1.142155556364904179e+00
1.610449572149522224e+00 , -3.503754116047763101e-01 , -4.136200558110307846e+00
-6.205722521695170357e+00 , -1.499431081327405657e+00 , 2.227643312497834760e+00
-2.408755201483661956e+00 , -6.112458291039766234e-01 , -1.733096462733463961e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
2.338350858909105767e+00 , 6.783062434429376619e-01 , -1.812500000000000222e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
